id,y__quantile__q_0.1,y__quantile__q_0.3,y__quantile__q_0.4,y__quantile__q_0.2,y__minimum,"y__fft_coefficient__attr_""abs""__coeff_0","y__fft_coefficient__attr_""real""__coeff_0","y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",y__mean,y__median,y__sum_values,y__quantile__q_0.6,"y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",y__quantile__q_0.7,y__quantile__q_0.8,y__root_mean_square,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""","y__linear_trend__attr_""intercept""","y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",y__quantile__q_0.9,"y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""","y__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)","y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""","y__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)"
RoaringBitmap__RoaringBitmap#org.roaringbitmap.cardinality64.Cardinality64Benchmark.getCardinalityWithoutCache_Small#---2,0.0024158598095238,0.0024558716878048,0.0025414656,0.0024222768761904,0.002400646095238,7.80163026163904,7.80163026163904,0.0024989606677285,0.0026005434205463,0.0026107798974358,7.80163026163904,0.0027119948108108,0.0025250616781775,0.0025331387399401,0.0027171978378378,0.0027304821621621,0.0026045648249336,0.0025581413280981,0.0025580839469077,0.0025582011019908,0.0027548367567567,0.0025586598622608,0.0056353590193875,0.0053259373040211,0.002654818159213,0.0026083763476416,0.0046114955775351,0.0050848783155396,0.0036720414758217,0.0057994104691255
RoaringBitmap__RoaringBitmap#org.roaringbitmap.cardinality64.Cardinality64Benchmark.getCardinalityWithoutCache_Small#---3,0.0024588987317073,0.0024652625170731,0.0025764260102564,0.0024615761170731,0.002414982095238,7.858435819167893,7.858435819167893,0.0025303776343212,0.0026194786063892,0.0026055286153846,7.858435819167893,0.0027080537945945,0.0025598896010764,0.0025670658186194,0.0027391169729729,0.0027712207567567,0.0026231030643139,0.002585991840303,0.0025859457244231,0.0025860475368749,0.0027815253333333,0.0025865505212519,0.005584877416806,0.0052671897162589,0.002661597515024,0.0026254711362172,0.004582387203601,0.0050168750264269,0.003575235446882,0.0057486799139282
RoaringBitmap__RoaringBitmap#org.roaringbitmap.cardinality64.Cardinality64Benchmark.getCardinalityWithoutCache_Small#---7,0.0024997588292682,0.0026295584820512,0.0026985094736842,0.0025027583999999,0.002457999609756,8.04275347388342,8.04275347388342,0.0026256799333702,0.0026809178246278,0.0027118841081081,8.04275347388342,0.0027771987027027,0.0026430190447765,0.0026508209616595,0.0027806151111111,0.0027826631111111,0.0026840447524696,0.0026657756971586,0.0026657559386973,0.0026658053445182,0.0027869866666666,0.0026659939772309,0.0054248657770212,0.0050803011738144,0.0027362319122132,0.0027061383910489,0.0045448762018817,0.0048157313508261,0.0033743060977269,0.0055916549659485
RoaringBitmap__RoaringBitmap#org.roaringbitmap.cardinality64.Cardinality64Benchmark.getCardinalityWithoutCache_Small#---8,0.0024158598095238,0.0024558716878048,0.0025414656,0.0024222768761904,0.002400646095238,7.80163026163904,7.80163026163904,0.0024989606677285,0.0026005434205463,0.0026107798974358,7.80163026163904,0.0027119948108108,0.0025250616781775,0.0025331387399401,0.0027171978378378,0.0027304821621621,0.0026045648249336,0.0025581413280981,0.0025580839469077,0.0025582011019908,0.0027548367567567,0.0025586598622608,0.0056353590193875,0.0053259373040211,0.002654818159213,0.0026083763476416,0.0046114955775351,0.0050848783155396,0.0036720414758217,0.0057994104691255
RoaringBitmap__RoaringBitmap#org.roaringbitmap.cardinality64.Cardinality64Benchmark.getCardinalityWithoutCache_Small#---9,0.0024158598095238,0.0024558716878048,0.0025414656,0.0024222768761904,0.002400646095238,7.80163026163904,7.80163026163904,0.0024989606677285,0.0026005434205463,0.0026107798974358,7.80163026163904,0.0027119948108108,0.0025250616781775,0.0025331387399401,0.0027171978378378,0.0027304821621621,0.0026045648249336,0.0025581413280981,0.0025580839469077,0.0025582011019908,0.0027548367567567,0.0025586598622608,0.0056353590193875,0.0053259373040211,0.002654818159213,0.0026083763476416,0.0046114955775351,0.0050848783155396,0.0036720414758217,0.0057994104691255
RoaringBitmap__RoaringBitmap#org.roaringbitmap.combinedcardinality.CombinedCardinalityBenchmark.orCardinalityBaseline#scenario=SHIFTED---0,0.0029225545142857,0.0029514089411764,0.0029533364705882,0.0029239588571428,0.0029168201142857,8.85980640325505,8.85980640325505,0.0029184133900096,0.002953268801085,0.0029571915294117,8.85980640325505,0.0029583962352941,0.0029335882676803,0.0029405541003386,0.0029592395294117,0.0029602032941176,0.0029538403800246,0.0029603312780918,0.0029603460834547,0.0029603199737987,0.0029623717647058,0.0029602085926629,0.0063864146948854,0.0060030387447054,0.0030535640513732,0.0030062189309404,0.0052100385618312,0.0057144640821672,0.0040948027265089,0.0065475993569052
RoaringBitmap__RoaringBitmap#org.roaringbitmap.combinedcardinality.CombinedCardinalityBenchmark.orCardinalityBaseline#scenario=SHIFTED---1,0.0029755030588235,0.0030075482352941,0.0030082710588235,0.0029787557647058,0.0029735755294117,9.036102768339944,9.036102768339944,0.0029729709382192,0.0030120342561133,0.0030087529411764,9.036102768339946,0.0030094757647058,0.0029875258767767,0.0029943126970343,0.0030117647058823,0.0030144150588235,0.0030134509073454,0.0030237264666699,0.0030237423690276,0.0030236972390918,0.0030154992941176,0.0030234796499599,0.0066129724308606,0.006302175312279,0.0031806022801208,0.0031037335688231,0.0055544351692919,0.0059438432946068,0.0043614636149803,0.0067861041768051
RoaringBitmap__RoaringBitmap#org.roaringbitmap.combinedcardinality.CombinedCardinalityBenchmark.orCardinalityBaseline#scenario=SHIFTED---2,0.0029829722352941,0.0029845383529411,0.0030153788235294,0.0029835745882352,0.0029775510588235,9.038263682352117,9.038263682352117,0.0029779939692703,0.003012754560784,0.0030194748235294,9.038263682352117,0.0030199567058823,0.0029910863256439,0.0029984395472156,0.003020318117647,0.0030206795294117,0.0030133673245814,0.0030218471223907,0.0030218596590694,0.0030218313429338,0.0030216432941176,0.0030217342249682,0.0064827732607116,0.0060850058768604,0.0031209195897709,0.0030725500940131,0.0052535753637129,0.0058022835423479,0.0040882349440426,0.0066656980943967
RoaringBitmap__RoaringBitmap#org.roaringbitmap.combinedcardinality.CombinedCardinalityBenchmark.orCardinalityBaseline#scenario=SHIFTED---3,0.0029829722352941,0.0030097167058823,0.0030126802823529,0.0029848997647058,0.0029747802352941,9.046761506929943,9.046761506929943,0.0029719838035358,0.0030155871689766,0.0030146559999999,9.046761506929949,0.0030154992941176,0.0029878283179884,0.0029964954208285,0.003016704,0.0030198362352941,0.00301671207247,0.0030217596066846,0.0030217771671632,0.0030217516993592,0.0030211614117647,0.0030216990496227,0.0066278741291257,0.0063157653640786,0.0031357016777483,0.0030822941403961,0.0055675148549392,0.0059808987152229,0.0043571908277336,0.0068176249009788
RoaringBitmap__RoaringBitmap#org.roaringbitmap.combinedcardinality.CombinedCardinalityBenchmark.orCardinalityBaseline#scenario=SHIFTED---4,0.0029384703999999,0.0029416301714285,0.0029759849411764,0.0029396406857142,0.0029362468571428,8.912772870254601,8.912772870254601,0.0029307882774229,0.0029709242900848,0.0029774305882352,8.912772870254603,0.002977792,0.0029461129713262,0.0029538573473834,0.0029781534117647,0.0029785148235294,0.0029715818773375,0.0029772610295544,0.0029772769859569,0.0029772430382862,0.0029792376470588,0.0029771501690359,0.0064172093719601,0.0060462213946119,0.0030857672379331,0.0030314607891859,0.0052381357869668,0.0057168089491083,0.0041201277290113,0.0065704775758272
RoaringBitmap__RoaringBitmap#org.roaringbitmap.combinedcardinality.CombinedCardinalityBenchmark.orCardinalityBaseline#scenario=SHIFTED---5,0.0029219693714285,0.0029510475294117,0.0029522522352941,0.0029233737142857,0.0029162349714285,8.871508915994834,8.871508915994834,0.0029177006009937,0.0029571696386649,0.0029539388235294,8.871508915994834,0.0029570710588235,0.0029364880243565,0.0029410377651905,0.0029576734117647,0.0029583962352941,0.0029586535933287,0.0029748499687232,0.0029748696517066,0.0029748089996724,0.0029599623529411,0.0029745598023186,0.0065009952507079,0.0061782458992756,0.003174392103518,0.0030735008925093,0.0054822640880044,0.0058255183549894,0.0042953744249912,0.0066447431363451
RoaringBitmap__RoaringBitmap#org.roaringbitmap.combinedcardinality.CombinedCardinalityBenchmark.orCardinalityBaseline#scenario=SHIFTED---6,0.002977310117647,0.0029789967058823,0.002979358117647,0.0029783943529411,0.0029705637647058,8.995167066139327,8.995167066139327,0.0029800126086788,0.0029983890220464,0.0029797195294117,8.995167066139327,0.0029808037647058,0.0029951461608576,0.0030020150901596,0.0030074277647058,0.0030108009411764,0.0029994154360624,0.0030272230784973,0.0030272587615819,0.0030271717649866,0.0030148969411764,0.0030268170119804,0.0066588482445827,0.0063499730692035,0.0031564625182384,0.003092756524303,0.0055639628722131,0.0059774188329734,0.0043943959065712,0.0068252772492902
RoaringBitmap__RoaringBitmap#org.roaringbitmap.combinedcardinality.CombinedCardinalityBenchmark.orCardinalityBaseline#scenario=SHIFTED---7,0.0029791171764705,0.0030091143529411,0.0030106804705882,0.0029841528470588,0.0029721298823529,9.040109013498004,9.040109013498004,0.0029723252027,0.003013369671166,0.0030116442352941,9.040109013498002,0.0030126079999999,0.0029895279858875,0.0029979537213385,0.0030139331764705,0.0030152583529411,0.003014379471114,0.003025823443235,0.003025836263034,0.0030257907327526,0.003016704,0.0030256178627607,0.0066112274182637,0.0063025238234563,0.0031567665745101,0.0030958531147333,0.0055648171801461,0.005932784616937,0.0043595098596481,0.0067829709823788
RoaringBitmap__RoaringBitmap#org.roaringbitmap.combinedcardinality.CombinedCardinalityBenchmark.orCardinalityBaseline#scenario=SHIFTED---8,0.0029219693714285,0.0029510475294117,0.0029522522352941,0.0029233737142857,0.0029162349714285,8.871508915994834,8.871508915994834,0.0029177006009937,0.0029571696386649,0.0029539388235294,8.871508915994834,0.0029570710588235,0.0029364880243565,0.0029410377651905,0.0029576734117647,0.0029583962352941,0.0029586535933287,0.0029748499687232,0.0029748696517066,0.0029748089996724,0.0029599623529411,0.0029745598023186,0.0065009952507079,0.0061782458992756,0.003174392103518,0.0030735008925093,0.0054822640880044,0.0058255183549894,0.0042953744249912,0.0066447431363451
RoaringBitmap__RoaringBitmap#org.roaringbitmap.combinedcardinality.CombinedCardinalityBenchmark.orCardinalityBaseline#scenario=SHIFTED---9,0.0029225545142857,0.0029514089411764,0.0029533364705882,0.0029239588571428,0.0029168201142857,8.85980640325505,8.85980640325505,0.0029184133900096,0.002953268801085,0.0029571915294117,8.85980640325505,0.0029583962352941,0.0029335882676803,0.0029405541003386,0.0029592395294117,0.0029602032941176,0.0029538403800246,0.0029603312780918,0.0029603460834547,0.0029603199737987,0.0029623717647058,0.0029602085926629,0.0063864146948854,0.0060030387447054,0.0030535640513732,0.0030062189309404,0.0052100385618312,0.0057144640821672,0.0040948027265089,0.0065475993569052
RoaringBitmap__RoaringBitmap#org.roaringbitmap.equals.EqualsBenchmark.arrayVsArrayEquals#firstMismatch=0.1&size=2000---0,5.311182331287418e-08,5.350415541618863e-08,5.354009862444848e-08,5.3420367709959735e-08,4.8138852841941344e-08,0.0001624547687662,0.0001624547687662,4.84461963399936e-08,5.415158958873527e-08,5.3571595470312025e-08,0.0001624547687662,5.361433467421243e-08,5.134007997720781e-08,5.2500900971293894e-08,5.398416407061267e-08,5.449055626265199e-08,5.4313164325638624e-08,5.492649267651433e-08,5.4927613409501314e-08,5.4925530326516246e-08,5.6407580677974114e-08,5.4910022874001054e-08,1.2941608358011908e-07,1.2159166058819906e-07,6.072766455896134e-08,5.8341810088528224e-08,1.0159443447587641e-07,1.1764099822525353e-07,9.400307459731457e-08,1.2823864028966796e-07
RoaringBitmap__RoaringBitmap#org.roaringbitmap.equals.EqualsBenchmark.arrayVsArrayEquals#firstMismatch=0.1&size=2000---1,6.10661562991539e-08,6.168754864064846e-08,6.171555440145418e-08,6.16559106412208e-08,5.830579371265264e-08,0.0001869553428903,0.0001869553428903,5.8667905905573895e-08,6.231844763012783e-08,6.174344324419092e-08,0.0001869553428903,6.179692530107484e-08,6.010869170788918e-08,6.094432605529616e-08,6.236020422870956e-08,6.285703155146011e-08,6.238934883307635e-08,6.2448384707777e-08,6.244873214139714e-08,6.244799752146929e-08,6.553010163859967e-08,6.24446932905098e-08,1.463265997372051e-07,1.367728526383891e-07,6.57240734903462e-08,6.43760710453064e-08,1.0922138404494485e-07,1.317117313431574e-07,1.01668169144915e-07,1.4569052689630316e-07
RoaringBitmap__RoaringBitmap#org.roaringbitmap.equals.EqualsBenchmark.arrayVsArrayEquals#firstMismatch=0.1&size=2000---2,5.31697931256371e-08,5.3545945790108e-08,5.360424893517288e-08,5.346178229778023e-08,4.7900026034886746e-08,0.0001632785657204,0.0001632785657204,4.90739055245515e-08,5.442618857347308e-08,5.36382647204705e-08,0.0001632785657204,5.369475761962125e-08,5.213468646638176e-08,5.356178100960379e-08,5.4226423501211296e-08,5.45987734481889e-08,5.4553248882140655e-08,5.6061929674748944e-08,5.6064394294232986e-08,5.6058664059676923e-08,5.6995239049862734e-08,5.6032090758956057e-08,1.4016833871816265e-07,1.3237383143054366e-07,6.058172660248906e-08,5.892084994918127e-08,9.812908325986389e-08,1.2678847162131177e-07,9.90664229707224e-08,1.4081709995696157e-07
RoaringBitmap__RoaringBitmap#org.roaringbitmap.equals.EqualsBenchmark.arrayVsArrayEquals#firstMismatch=0.1&size=2000---3,5.1296386659975054e-08,5.142596391934912e-08,5.14632081915312e-08,5.1375597092419524e-08,5.0602490918526203e-08,0.0001575811369534,0.0001575811369534,5.1106329407278544e-08,5.252704565116648e-08,5.1541239114224304e-08,0.0001575811369534,5.1901707536839714e-08,5.129035500750988e-08,5.169319535376899e-08,5.218046625196287e-08,5.26558560193404e-08,5.265105297321207e-08,5.2975072696069705e-08,5.2975879724656574e-08,5.297426692763447e-08,5.376038213491075e-08,5.296428376363226e-08,1.2972174710107362e-07,1.2107880056146358e-07,5.7397204930189e-08,5.55175245431072e-08,9.018535398949773e-08,1.1808192611894982e-07,9.32354279399284e-08,1.2827480117039888e-07
RoaringBitmap__RoaringBitmap#org.roaringbitmap.equals.EqualsBenchmark.arrayVsArrayEquals#firstMismatch=0.1&size=2000---4,5.5837907447676553e-08,5.86238961038961e-08,5.8642515837345774e-08,5.859292724007288e-08,5.343174686192468e-08,0.0001758126848915,0.0001758126848915,5.38661466080639e-08,5.8604228297173416e-08,5.8659831277354427e-08,0.0001758126848915,5.867610389610389e-08,5.545210465335325e-08,5.693329747171624e-08,5.87022563625906e-08,5.9306346083682553e-08,5.868714104742979e-08,5.907424286102648e-08,5.907505540973584e-08,5.907283052405493e-08,5.965654379372035e-08,5.9064939495943386e-08,1.468252898229939e-07,1.367529350362419e-07,6.265019861241661e-08,6.114272149568201e-08,1.0282429981881129e-07,1.326425557317686e-07,1.0256159588310616e-07,1.4585484410701821e-07
RoaringBitmap__RoaringBitmap#org.roaringbitmap.equals.EqualsBenchmark.arrayVsArrayEquals#firstMismatch=0.1&size=2000---5,5.5837907447676553e-08,5.86238961038961e-08,5.8642515837345774e-08,5.859292724007288e-08,5.343174686192468e-08,0.0001758126848915,0.0001758126848915,5.38661466080639e-08,5.8604228297173416e-08,5.8659831277354427e-08,0.0001758126848915,5.867610389610389e-08,5.545210465335325e-08,5.693329747171624e-08,5.87022563625906e-08,5.9306346083682553e-08,5.868714104742979e-08,5.907424286102648e-08,5.907505540973584e-08,5.907283052405493e-08,5.965654379372035e-08,5.9064939495943386e-08,1.468252898229939e-07,1.367529350362419e-07,6.265019861241661e-08,6.114272149568201e-08,1.0282429981881129e-07,1.326425557317686e-07,1.0256159588310616e-07,1.4585484410701821e-07
RoaringBitmap__RoaringBitmap#org.roaringbitmap.equals.EqualsBenchmark.arrayVsArrayEquals#firstMismatch=0.1&size=2000---6,5.8995788561271976e-08,6.123674169013425e-08,6.127816702197456e-08,6.12044003865117e-08,5.5102596105841264e-08,0.0001842746086169,0.0001842746086169,5.674726593877595e-08,6.142486953898608e-08,6.13350642609402e-08,0.0001842746086169,6.136391947398499e-08,5.859822680233043e-08,5.975005192805984e-08,6.148581152337877e-08,6.204900341981098e-08,6.159400928823435e-08,6.193024905193356e-08,6.19310502500702e-08,6.19296796851327e-08,6.251682654913145e-08,6.192243191538627e-08,1.445036912106112e-07,1.3421395763454188e-07,6.628372005278291e-08,6.438619667390889e-08,1.0458598994049689e-07,1.2937242794775714e-07,9.703079378512256e-08,1.4418403868167313e-07
RoaringBitmap__RoaringBitmap#org.roaringbitmap.equals.EqualsBenchmark.arrayVsArrayEquals#firstMismatch=0.1&size=2000---8,5.31697931256371e-08,5.3545945790108e-08,5.360424893517288e-08,5.346178229778023e-08,4.7900026034886746e-08,0.0001632785657204,0.0001632785657204,4.90739055245515e-08,5.442618857347308e-08,5.36382647204705e-08,0.0001632785657204,5.369475761962125e-08,5.213468646638176e-08,5.356178100960379e-08,5.4226423501211296e-08,5.45987734481889e-08,5.4553248882140655e-08,5.6061929674748944e-08,5.6064394294232986e-08,5.6058664059676923e-08,5.6995239049862734e-08,5.6032090758956057e-08,1.4016833871816265e-07,1.3237383143054366e-07,6.058172660248906e-08,5.892084994918127e-08,9.812908325986389e-08,1.2678847162131177e-07,9.90664229707224e-08,1.4081709995696157e-07
RoaringBitmap__RoaringBitmap#org.roaringbitmap.equals.EqualsBenchmark.arrayVsArrayEquals#firstMismatch=0.1&size=2000---9,5.311182331287418e-08,5.350415541618863e-08,5.354009862444848e-08,5.3420367709959735e-08,4.8138852841941344e-08,0.0001624547687662,0.0001624547687662,4.84461963399936e-08,5.415158958873527e-08,5.3571595470312025e-08,0.0001624547687662,5.361433467421243e-08,5.134007997720781e-08,5.2500900971293894e-08,5.398416407061267e-08,5.449055626265199e-08,5.4313164325638624e-08,5.492649267651433e-08,5.4927613409501314e-08,5.4925530326516246e-08,5.6407580677974114e-08,5.4910022874001054e-08,1.2941608358011908e-07,1.2159166058819906e-07,6.072766455896134e-08,5.8341810088528224e-08,1.0159443447587641e-07,1.1764099822525353e-07,9.400307459731457e-08,1.2823864028966796e-07
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterate#bufferSize=256&dirtiness=0.5&keys=16384&runniness=0.1---0,0.528482304,0.529006592,0.529006592,0.529006592,0.528482304,1593.8528215039998,1593.8528215039998,0.5284691251759562,0.5312842738346667,0.529006592,1593.852821504,0.529006592,0.5292658329656699,0.5300362116302162,0.5347737599999999,0.5347737599999999,0.5312967975931248,0.532084549306001,0.532085673287457,0.5320839105766201,0.5347737599999999,0.5320680500151257,1.1322137354682786,1.066795020078601,0.5374996395630566,0.5350281981586243,0.91839520365255,1.0164198788016754,0.7071507615877161,1.1725890547334603
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterate#bufferSize=256&dirtiness=0.5&keys=16384&runniness=0.1---1,0.529006592,0.529006592,0.529006592,0.529006592,0.528482304,1596.3657338879998,1596.3657338879998,0.5293601282797814,0.5321219112960001,0.52953088,1596.365733888,0.5347737599999999,0.5304711612073533,0.5312953868210759,0.5347737599999999,0.5347737599999999,0.5321359685060217,0.5332455642907686,0.5332472118919295,0.5332438283940997,0.535298048,0.533224944488918,1.123816260269562,1.0557693263615124,0.5388137386950166,0.5365647312974375,0.905166822981111,1.0019048515049234,0.6987635323038376,1.1606253001115403
RoaringBitmap__RoaringBitmap#org.roaringbitmap.iteration.BatchIteratorBenchmark.batchIterate#bufferSize=256&dirtiness=0.5&keys=16384&runniness=0.1---2,0.529006592,0.529006592,0.529006592,0.529006592,0.528482304,1595.860844544,1595.860844544,0.5289286650404371,0.531953614848,0.529006592,1595.860844544,0.5347737599999999,0.5303210975567664,0.5309577052205435,0.5347737599999999,0.5347737599999999,0.5319657942806988,0.5328492444360199,0.5328503208095008,0.5328476652336479,0.535298048,0.5328288406074755,1.1256009820893182,1.059615547083819,0.5377244737658471,0.5356213036839046,0.9208545362836744,1.0045320951475332,0.700489183113519,1.16738721470171
